TweetID,NoRetweets
668570,325
668571,325
668572,325
668573,428
668574,325
668575,325
668576,428
668577,325
668578,325
668579,325
668580,325
668581,325
668582,325
668583,325
668584,325
668585,325
668586,325
668587,325
668588,325
668589,325
668590,325
668591,325
668592,325
668593,325
668594,325
668595,325
668596,325
668597,325
668598,325
668599,325
668600,325
668601,325
668602,316
668603,325
668604,325
668605,325
668606,325
668607,325
668608,325
668609,325
668610,325
668611,325
668612,325
668613,325
668614,325
668615,325
668616,325
668617,316
668618,325
668619,428
668620,428
668621,325
668622,325
668623,325
668624,325
668625,325
668626,325
668627,325
668628,325
668629,325
668630,325
668631,325
668632,325
668633,325
668634,325
668635,325
668636,325
668637,325
668638,428
668639,428
668640,325
668641,325
668642,428
668643,325
668644,325
668645,325
668646,325
668647,325
668648,325
668649,325
668650,325
668651,325
668652,325
668653,428
668654,325
668655,325
668656,325
668657,325
668658,428
668659,325
668660,325
668661,325
668662,325
668663,325
668664,325
668665,325
668666,325
668667,428
668668,428
668669,325
668670,325
668671,325
668672,325
668673,325
668674,325
668675,325
668676,325
668677,325
668678,325
668679,325
668680,325
668681,428
668682,325
668683,325
668684,428
668685,325
668686,325
668687,325
668688,325
668689,428
668690,325
668691,325
668692,325
668693,325
668694,325
668695,325
668696,325
668697,428
668698,325
668699,325
668700,316
668701,325
668702,325
668703,325
668704,325
668705,428
668706,325
668707,325
668708,325
668709,325
668710,325
668711,325
668712,325
668713,325
668714,325
668715,325
668716,428
668717,325
668718,325
668719,325
668720,325
668721,325
668722,325
668723,325
668724,325
668725,325
668726,325
668727,325
668728,325
668729,325
668730,325
668731,325
668732,325
668733,325
668734,325
668735,428
668736,325
668737,325
668738,428
668739,325
668740,325
668741,325
668742,325
668743,325
668744,325
668745,325
668746,428
668747,325
668748,325
668749,325
668750,325
668751,325
668752,325
668753,382
668754,325
668755,428
668756,325
668757,325
668758,325
668759,325
668760,325
668761,325
668762,325
668763,325
668764,325
668765,325
668766,325
668767,428
668768,325
668769,325
668770,325
668771,325
668772,325
668773,325
668774,325
668775,428
668776,325
668777,325
668778,325
668779,428
668780,325
668781,325
668782,325
668783,325
668784,325
668785,316
668786,325
668787,428
668788,325
668789,325
668790,325
668791,325
668792,325
668793,325
668794,325
668795,325
668796,316
668797,325
668798,325
668799,316
668800,325
668801,428
668802,428
668803,325
668804,325
668805,325
668806,325
668807,325
668808,325
668809,325
668810,325
668811,325
668812,316
668813,325
668814,325
668815,325
668816,325
668817,325
668818,325
668819,325
668820,325
668821,325
668822,325
668823,325
668824,325
668825,325
668826,325
668827,428
668828,316
668829,325
668830,325
668831,325
668832,325
668833,325
668834,325
668835,382
668836,428
668837,325
668838,325
668839,428
668840,325
668841,325
668842,325
668843,325
668844,325
668845,325
668846,325
668847,325
668848,325
668849,325
668850,325
668851,325
668852,325
668853,325
668854,552
668855,325
668856,325
668857,325
668858,325
668859,325
668860,316
668861,325
668862,325
668863,316
668864,428
668865,325
668866,428
668867,325
668868,325
668869,325
668870,325
668871,325
668872,325
668873,325
668874,325
668875,325
668876,325
668877,325
668878,325
668879,325
668880,325
668881,325
668882,325
668883,325
668884,325
668885,325
668886,325
668887,325
668888,325
668889,428
668890,325
668891,325
668892,325
668893,325
668894,325
668895,428
668896,325
668897,325
668898,325
668899,428
668900,428
668901,325
668902,325
668903,325
668904,325
668905,325
668906,547
668907,325
668908,325
668909,325
668910,325
668911,325
668912,325
668913,325
668914,316
668915,325
668916,316
668917,428
668918,325
668919,325
668920,325
668921,325
668922,428
668923,325
668924,428
668925,325
668926,325
668927,325
668928,325
668929,325
668930,325
668931,325
668932,325
668933,325
668934,325
668935,325
668936,325
668937,325
668938,428
668939,325
668940,325
668941,325
668942,428
668943,325
668944,325
668945,325
668946,325
668947,325
668948,325
668949,325
668950,325
668951,428
668952,428
668953,325
668954,325
668955,325
668956,325
668957,428
668958,325
668959,325
668960,325
668961,428
668962,325
668963,325
668964,325
668965,325
668966,325
668967,325
668968,325
668969,325
668970,325
668971,325
668972,316
668973,325
668974,316
668975,325
668976,325
668977,325
668978,325
668979,325
668980,325
668981,325
668982,325
668983,325
668984,325
668985,325
668986,325
668987,325
668988,325
668989,325
668990,428
668991,325
668992,325
668993,325
668994,428
668995,325
668996,428
668997,325
668998,325
668999,325
669000,325
669001,428
669002,325
669003,325
669004,325
669005,325
669006,325
669007,325
669008,325
669009,325
669010,325
669011,325
669012,325
669013,325
669014,325
669015,325
669016,428
669017,325
669018,325
669019,325
669020,325
669021,325
669022,325
669023,428
669024,325
669025,325
669026,428
669027,325
669028,325
669029,325
669030,325
669031,325
669032,325
669033,325
669034,325
669035,325
669036,325
669037,428
669038,325
669039,428
669040,325
669041,325
669042,325
669043,428
669044,325
669045,325
669046,325
669047,428
669048,325
669049,325
669050,325
669051,325
669052,325
669053,325
669054,325
669055,325
669056,325
669057,325
669058,325
669059,325
669060,325
669061,325
669062,325
669063,325
669064,316
669065,325
669066,325
669067,325
669068,428
669069,325
669070,325
669071,325
669072,325
669073,428
669074,325
669075,325
669076,428
669077,428
669078,325
669079,325
669080,428
669081,325
669082,325
669083,316
669084,325
669085,325
669086,325
669087,325
669088,325
669089,325
669090,428
669091,325
669092,316
669093,325
669094,325
669095,325
669096,325
669097,325
669098,428
669099,428
669100,325
669101,428
669102,325
669103,325
669104,325
669105,325
669106,325
669107,325
669108,325
669109,316
669110,325
669111,325
669112,325
669113,325
669114,325
669115,325
669116,325
669117,325
669118,325
669119,428
669120,428
669121,325
669122,325
669123,382
669124,325
669125,325
669126,325
669127,325
669128,325
669129,325
669130,325
669131,325
669132,325
669133,325
669134,325
669135,325
669136,325
669137,325
669138,325
669139,325
669140,325
669141,325
669142,325
669143,325
669144,325
669145,325
669146,325
669147,325
669148,325
669149,428
669150,325
669151,325
669152,428
669153,325
669154,316
669155,325
669156,325
669157,325
669158,428
669159,325
669160,325
669161,325
669162,325
669163,325
669164,325
669165,325
669166,325
669167,325
669168,428
669169,325
669170,325
669171,428
669172,325
669173,428
669174,325
669175,325
669176,325
669177,325
669178,428
669179,325
669180,428
669181,428
669182,325
669183,428
669184,325
669185,325
669186,325
669187,325
669188,325
669189,325
669190,325
669191,325
669192,325
669193,316
669194,325
669195,325
669196,325
669197,428
669198,325
669199,325
669200,325
669201,428
669202,428
669203,325
669204,325
669205,325
669206,428
669207,325
669208,325
669209,325
669210,325
669211,325
669212,325
669213,325
669214,325
669215,325
669216,325
669217,325
669218,325
669219,428
669220,325
669221,325
669222,428
669223,325
669224,325
669225,325
669226,325
669227,325
669228,325
669229,325
669230,325
669231,325
669232,325
669233,325
669234,325
669235,428
